# HOMER Peaks
# Peak finding parameters:
# tag directory = data/external/H3K27AC/T47D_H3K27Ac_E2
#
# total super enhancers = 660
# super enhancer stitching window = 12500
# super enhancer slope threshold = 1.00
# super enhancer slope moving window = 10
#
# total peaks = 23403
# peak size = 350
# peaks found using tags on both strands
# minimum distance between peaks = 12500
# fragment length = 252
# genome size = 2000000000
# Total tags = 58163939.0
# Total tags in peaks = 22801066.0
# Approximate IP efficiency = 39.20%
# tags per bp = 0.028790
# expected tags per peak = 10.076
# maximum tags considered per bp = 2.0
# effective number of tags used for normalization = 10000000.0
# Individual peaks have been stitched together into variable length regions
# FDR rate threshold = 0.001000000
# FDR effective poisson threshold = 7.337865e-06
# FDR tag threshold = 27.0
# number of putative peaks = 875909
#
# input tag directory = data/external/H3K27AC/T47D_Pooled_input
# Fold over input required = 4.00
# Poisson p-value over input required = 1.00e-04
# Putative peaks filtered by input = 160436
#
# size of region used for local filtering = 10000
# Fold over local region required = 4.00
# Poisson p-value over local region required = 1.00e-04
# Putative peaks filtered by local signal = 500119
#
# Maximum fold under expected unique positions for tags = 2.00
# Putative peaks filtered for being too clonal = 0
#
# cmd = findPeaks data/external/H3K27AC/T47D_H3K27Ac_E2 -i data/external/H3K27AC/T47D_Pooled_input -style super -typical output/HOMER/T47D_H3K27Ac_E2/enhancers.tsv -o output/HOMER/T47D_H3K27Ac_E2/superEnhancers.tsv
#
# Column Headers:
#PeakID	chr	start	end	strand	Normalized Tag Count	superEnhancer slope	findPeaks Score	Total Tags (normalized to Control Experiment)	Control Tags	Fold Change vs Control	p-value vs Control	Fold Change vs Local	p-value vs Local	Clonal Fold Change
chr5-420	chr5	55717461	55726079	+	1010.3	7.385	765.000000	4.01	2.06e-224	0.56
chr7-404	chr7	73183792	73208093	+	1009.7	6.623	796.000000	4.05	5.49e-235	0.53
chr7-861	chr7	906993	917098	+	1006.7	6.806	677.000000	4.22	1.78e-208	0.58
chr17-17628	chr17	46018799	46035261	+	1005.8	7.636	183.000000	5.58	2.36e-119	0.79
chr17-9190	chr17	73389308	73402794	+	1005.6	6.795	352.000000	4.55	2.96e-121	0.67
chr1-26168	chr1	16153026	16162196	+	1005.5	6.700	172.000000	4.37	1.77e-56	0.80
chr5-8342	chr5	167742692	167781197	+	1003.9	8.395	274.000000	4.45	1.48e-87	0.72
chr19-191	chr19	7683501	7702733	+	1003.1	6.796	638.000000	4.54	5.75e-215	0.58
chr11-3995	chr11	86710438	86717231	+	1000.1	6.770	552.000000	4.16	6.81e-169	0.59
chr7-7225	chr7	77308345	77326738	+	999.1	6.719	265.000000	5.36	1.08e-117	0.75
chr14-3401	chr14	50052221	50066028	+	997.8	6.802	432.000000	4.53	3.84e-143	0.63
chr14-6094	chr14	50318713	50335626	+	994.1	6.904	297.000000	4.08	1.66e-96	0.72
chr10-613	chr10	180637	194570	+	994.0	6.862	802.000000	4.18	4.57e-246	0.52
chr21-2212	chr21	38629463	38640882	+	993.2	5.320	285.000000	4.25	3.82e-91	0.72
chr12-3313	chr12	120966428	120972912	+	993.0	5.983	537.000000	4.43	2.23e-177	0.59
chr1-8247	chr1	145506790	145525501	+	992.8	5.892	402.000000	5.32	4.19e-180	0.65
chr8-9105	chr8	144349018	144374394	+	991.0	4.574	228.000000	4.24	1.59e-75	0.73
chr11-1060	chr11	6495547	6502527	+	990.3	4.837	802.000000	4.18	3.81e-249	0.55
chr1-4749	chr1	159883896	159895320	+	990.2	5.180	507.000000	4.00	4.89e-144	0.61
chr2-9602	chr2	219134388	219157477	+	988.0	5.823	214.000000	4.92	4.93e-80	0.74
chr8-218	chr8	145691763	145704511	+	986.8	7.240	910.000000	4.20	5.38e-284	0.49
chr11-7634	chr11	62642808	62649716	+	985.5	6.936	392.000000	4.37	1.43e-131	0.68
chr11-1324	chr11	66485713	66495754	+	985.0	7.262	770.000000	4.11	3.23e-237	0.54
chr11-13057	chr11	797449	820101	+	983.5	9.105	251.000000	5.15	5.28e-101	0.73
chr12-6722	chr12	56545195	56552819	+	982.2	8.113	372.000000	4.36	2.13e-123	0.67
chr11-10140	chr11	64781028	64809634	+	979.3	7.849	318.000000	5.83	2.20e-174	0.69
chr1-7827	chr1	204462835	204486504	+	978.1	7.863	412.000000	4.41	1.87e-131	0.64
chr1-3913	chr1	153507901	153518526	+	976.8	7.667	544.000000	5.05	1.56e-215	0.62
chr10-23290	chr10	21455494	21485108	+	973.2	7.423	77.000000	4.09	4.33e-28	0.83
chr17-7829	chr17	39060238	39067557	+	972.9	9.050	393.000000	4.47	1.02e-130	0.69
chr17-14313	chr17	62492423	62503676	+	972.2	7.492	235.000000	4.56	1.60e-83	0.76
chr12-8521	chr12	48206322	48223675	+	970.9	7.289	313.000000	4.93	1.03e-116	0.71
chr12-1715	chr12	110476191	110486998	+	970.7	7.097	665.000000	4.04	3.05e-193	0.58
chr11-3790	chr11	118888404	118901753	+	969.6	6.579	565.000000	4.27	1.00e-179	0.63
chr1-45954	chr1	183422913	183442171	+	965.3	7.315	80.000000	4.57	7.88e-32	0.84
chr1-2207	chr1	228593671	228604483	+	965.3	7.584	645.000000	4.25	1.94e-198	0.53
chr9-27297	chr9	130200120	130214514	+	964.5	8.476	48.000000	4.56	6.65e-17	0.86
chr17-7264	chr17	80230695	80256736	+	963.5	9.365	411.000000	4.62	4.62e-139	0.66
chr19-20310	chr19	10697336	10736998	+	960.9	9.206	110.000000	5.78	7.40e-55	0.82
chr8-16635	chr8	66539804	66560759	+	959.2	7.101	104.000000	4.23	8.53e-32	0.85
chr10-2485	chr10	99078572	99087738	+	958.0	8.090	532.000000	5.28	2.37e-258	0.65
chr17-40421	chr17	1600657	1628623	+	955.1	8.189	43.000000	4.74	3.57e-16	0.86
chr3-14333	chr3	43020377	43043724	+	953.2	9.548	218.000000	4.24	1.31e-74	0.73
chr12-15541	chr12	111375033	111386706	+	952.5	9.023	171.000000	4.28	8.78e-57	0.78
chr3-612	chr3	170074009	170076041	+	952.1	8.244	878.000000	4.18	2.17e-279	0.52
chr9-631	chr9	124030493	124049671	+	950.2	8.350	745.000000	4.14	3.26e-225	0.53
chr17-45477	chr17	7184051	7219331	+	949.2	7.472	34.000000	6.85	2.42e-22	0.84
chr2-257	chr2	85765178	85789428	+	945.7	6.746	596.000000	4.34	2.54e-188	0.57
chr3-3550	chr3	129382278	129393993	+	944.1	6.371	532.000000	4.47	6.03e-176	0.61
chr4-712	chr4	1713349	1722861	+	943.8	6.553	503.000000	4.26	2.80e-154	0.63
chr11-5681	chr11	63993082	64002623	+	942.5	6.432	466.000000	4.27	6.62e-157	0.64
chr1-43050	chr1	209527856	209558087	+	941.1	7.302	89.000000	5.68	7.10e-41	0.86
chr16-918	chr16	89626388	89649280	+	940.7	5.526	704.000000	4.72	2.46e-258	0.55
chr1-2842	chr1	210539520	210558719	+	940.6	5.752	600.000000	4.56	1.83e-204	0.60
chr12-14759	chr12	112431650	112451752	+	939.8	6.918	182.000000	4.05	4.99e-52	0.80
chr6-2464	chr6	33167878	33176709	+	938.2	6.368	491.000000	4.25	5.02e-161	0.63
chr17-6858	chr17	7154319	7166412	+	935.6	5.823	423.000000	4.83	1.50e-158	0.64
chr20-5802	chr20	814039	822981	+	935.4	5.720	273.000000	4.86	1.66e-106	0.75
chr17-27132	chr17	70473425	70498964	+	933.3	6.483	95.000000	4.71	1.86e-33	0.80
chr16-960	chr16	30904831	30914213	+	930.9	6.635	695.000000	4.01	2.59e-203	0.55
chr11-35606	chr11	65756854	65780917	+	930.6	6.705	57.000000	8.12	3.13e-34	0.84
chr7-2393	chr7	100026023	100034228	+	930.2	6.071	489.000000	4.30	2.06e-153	0.67
chr3-63	chr3	186500540	186502025	+	930.0	6.102	1163.000000	4.42	0.00e+00	0.48
chr2-8406	chr2	70351261	70369710	+	928.5	5.913	233.000000	4.73	4.83e-82	0.77
chr1-10608	chr1	149899072	149911133	+	927.4	4.646	354.000000	4.31	1.69e-121	0.69
chr17-10214	chr17	27037161	27047403	+	925.7	5.255	325.000000	4.33	3.25e-102	0.69
chr21-1491	chr21	45131442	45147563	+	924.3	6.345	362.000000	4.43	1.20e-125	0.69
chr17-19816	chr17	35835962	35849767	+	924.0	6.502	156.000000	4.16	8.14e-52	0.78
chr17-1740	chr17	40074438	40086962	+	922.3	7.107	702.000000	4.17	4.69e-218	0.54
chr5-11268	chr5	177539912	177558584	+	922.2	6.854	204.000000	5.68	1.87e-112	0.74
chr17-5710	chr17	59476375	59490018	+	920.8	7.021	467.000000	5.35	5.49e-192	0.63
chr1-20160	chr1	43814154	43833280	+	918.4	8.910	224.000000	5.41	2.47e-96	0.77
chr12-10633	chr12	125411829	125423979	+	917.9	9.072	258.000000	4.78	6.25e-126	0.73
chr1-71849	chr1	249112929	249133800	+	915.2	8.750	37.000000	6.62	1.40e-18	0.85
chr1-17395	chr1	51425173	51444673	+	914.7	8.925	254.000000	4.88	1.22e-107	0.73
chr11-9328	chr11	67158450	67169918	+	912.6	8.692	340.000000	4.31	7.94e-115	0.68
chr20-503	chr20	49287496	49297170	+	907.6	7.686	794.000000	4.14	1.08e-240	0.54
chr7-233	chr7	2594868	2599374	+	907.1	7.429	867.000000	4.07	1.27e-268	0.51
chr22-1745	chr22	19928891	19951360	+	906.0	6.402	362.000000	4.90	7.81e-134	0.68
chr3-27906	chr3	39166709	39195027	+	905.6	6.445	94.000000	4.57	8.87e-34	0.83
chr9-743	chr9	68412593	68421597	+	904.6	6.247	717.000000	4.06	5.02e-222	0.58
chrX-770	chrX	153606614	153640712	+	904.1	6.105	356.000000	4.27	9.98e-109	0.68
chr1-1477	chr1	215256083	215278166	+	904.0	6.447	714.000000	4.90	3.40e-256	0.55
chr7-1847	chr7	56118516	56132947	+	903.3	6.100	537.000000	4.54	8.36e-188	0.60
chr17-10635	chr17	41132330	41159579	+	902.6	7.593	314.000000	4.86	3.98e-129	0.70
chr16-6907	chr16	28537714	28550411	+	900.9	7.574	302.000000	4.04	1.39e-88	0.71
chr19-9428	chr19	11038625	11072619	+	896.2	7.910	233.000000	5.21	6.55e-92	0.73
chr6-588	chr6	30711667	30720855	+	895.1	8.614	685.000000	4.20	1.63e-207	0.56
chr1-3652	chr1	1242903	1261035	+	894.6	8.472	556.000000	4.08	8.15e-161	0.59
chr7-28536	chr7	44604883	44628290	+	891.4	8.305	44.000000	6.14	3.92e-20	0.86
chr5-6512	chr5	54522368	54529426	+	890.4	7.965	329.000000	4.99	5.00e-149	0.67
chr15-1281	chr15	71362810	71372551	+	889.3	5.506	500.000000	4.38	6.25e-161	0.65
chr9-10146	chr9	132164620	132176767	+	887.9	5.140	212.000000	4.87	1.79e-74	0.77
chr16-1594	chr16	28935398	28963206	+	887.5	4.897	608.000000	4.56	2.20e-203	0.59
chr17-7967	chr17	80407858	80417198	+	887.1	4.973	389.000000	4.16	3.17e-119	0.67
chr11-29674	chr11	129931539	129940545	+	886.1	5.206	79.000000	6.50	8.84e-41	0.84
chr3-15878	chr3	49157330	49179213	+	886.0	5.152	195.000000	4.06	1.12e-60	0.79
chr17-340	chr17	44269749	44271473	+	885.5	4.638	923.000000	4.09	5.27e-284	0.50
chr11-8924	chr11	72928559	72953991	+	885.5	4.535	351.000000	4.17	2.94e-115	0.67
chr3-7821	chr3	197462945	197477764	+	882.2	5.140	359.000000	4.37	1.59e-124	0.69
chr4-1089	chr4	151936462	151957366	+	880.7	6.358	455.000000	4.41	5.90e-175	0.65
chr5-14219	chr5	55278860	55291531	+	879.7	7.198	155.000000	4.34	1.59e-51	0.77
chr6-2992	chr6	26087398	26104972	+	879.3	7.504	457.000000	4.63	1.02e-159	0.65
chr16-7341	chr16	71917202	71930208	+	879.0	7.580	289.000000	4.43	3.45e-97	0.72
chr5-1774	chr5	154448607	154461089	+	877.6	6.253	588.000000	4.94	1.79e-224	0.60
chr12-3882	chr12	124067911	124087312	+	874.2	5.607	503.000000	4.62	1.31e-174	0.62
chr17-945	chr17	43128035	43139172	+	872.5	5.740	802.000000	4.96	5.97e-305	0.55
chr9-26144	chr9	131893638	131903074	+	871.5	5.611	52.000000	4.08	9.70e-18	0.85
chr3-1379	chr3	183966226	183980234	+	871.3	5.762	727.000000	4.60	4.66e-255	0.55
chr11-24897	chr11	71801948	71824343	+	870.5	4.993	106.000000	4.38	1.64e-34	0.82
chr1-47701	chr1	109805444	109826699	+	870.3	3.393	75.000000	5.05	1.82e-31	0.82
chr12-21079	chr12	123450323	123465992	+	869.0	2.851	112.000000	5.38	1.67e-48	0.81
chr9-1667	chr9	131928812	131936985	+	868.8	2.467	583.000000	4.56	3.94e-199	0.59
chr16-31581	chr16	30953299	30969833	+	868.3	2.877	38.000000	4.10	3.47e-13	0.86
chr10-17070	chr10	74057068	74092512	+	868.2	2.513	122.000000	4.53	1.52e-47	0.82
chr19-21849	chr19	3327185	3344326	+	867.9	2.790	99.000000	18.19	8.77e-83	0.83
chr9-2886	chr9	125693138	125704198	+	867.2	2.574	478.000000	5.18	4.62e-195	0.62
chr10-1658	chr10	8992576	9004373	+	866.9	2.507	615.000000	4.04	1.96e-180	0.60
chr12-7186	chr12	56210654	56224448	+	865.9	2.428	355.000000	4.63	4.95e-132	0.68
chr1-27846	chr1	167897199	167906767	+	865.8	2.758	161.000000	4.03	1.81e-46	0.79
chr11-6167	chr11	65837029	65849758	+	865.1	2.698	446.000000	4.44	1.29e-158	0.63
chr7-271	chr7	1545458	1556286	+	864.2	2.474	852.000000	4.35	2.46e-280	0.51
chr17-20989	chr17	7475975	7494456	+	864.1	2.816	144.000000	4.61	3.42e-115	0.76
chr16-5597	chr16	87416841	87426454	+	863.7	2.478	352.000000	4.16	1.02e-106	0.67
chr6-8061	chr6	41747251	41755786	+	863.1	3.488	276.000000	4.24	8.27e-83	0.72
chr10-3147	chr10	17486634	17508659	+	862.8	3.228	478.000000	4.05	2.56e-137	0.64
chr11-6299	chr11	118927233	118939144	+	862.6	3.262	441.000000	5.05	4.85e-172	0.64
chr16-8742	chr16	67217451	67233660	+	861.6	3.250	249.000000	4.65	1.02e-134	0.72
chr3-5501	chr3	138311937	138328522	+	861.3	3.888	437.000000	4.49	8.50e-139	0.66
chr17-8189	chr17	45597901	45609594	+	859.3	3.645	382.000000	4.19	3.15e-120	0.75
chr16-36928	chr16	67687287	67719337	+	859.0	4.455	28.000000	7.92	8.33e-16	0.89
chr1-4921	chr1	233242936	233249594	+	858.1	4.903	501.000000	4.08	3.47e-152	0.63
chr15-3492	chr15	75931806	75940960	+	858.1	4.532	329.000000	4.26	1.28e-107	0.69
chr22-421	chr22	39915593	39928895	+	856.5	4.387	532.000000	4.49	1.33e-176	0.64
chr3-3050	chr3	179168580	179182960	+	856.3	3.970	567.000000	4.18	9.45e-182	0.59
chr19-14070	chr19	55573653	55600152	+	854.5	3.982	169.000000	4.66	4.06e-59	0.79
chr11-53703	chr11	47421690	47448235	+	853.5	3.549	27.000000	5.43	4.88e-12	0.89
chr20-7441	chr20	3766479	3802026	+	853.2	3.593	212.000000	4.95	4.70e-79	0.74
chr16-20531	chr16	1457734	1481672	+	853.1	2.757	83.000000	5.47	1.81e-36	0.83
chr1-5659	chr1	223900077	223909385	+	851.9	2.824	473.000000	4.46	1.17e-167	0.61
chr19-28445	chr19	14172323	14202672	+	851.6	1.890	63.000000	5.47	1.34e-27	0.85
chr17-14755	chr17	80834042	80848202	+	851.5	1.547	227.000000	4.07	2.84e-65	0.78
chr9-21392	chr9	140301045	140354501	+	851.4	1.454	74.000000	5.18	2.81e-33	0.87
chrX-1625	chrX	16729879	16764037	+	851.3	2.434	270.000000	4.66	7.26e-94	0.73
chr17-5577	chr17	39821682	39845718	+	851.0	2.093	473.000000	4.79	1.34e-202	0.62
chr5-27870	chr5	43057960	43067142	+	851.0	1.961	57.000000	4.52	1.07e-18	0.86
chr19-2014	chr19	12832443	12848477	+	850.6	1.988	440.000000	4.35	6.97e-136	0.65
chr5-810	chr5	55755831	55763149	+	850.5	2.231	693.000000	4.13	2.96e-208	0.57
chr17-3931	chr17	80476938	80486819	+	848.6	3.349	550.000000	4.40	4.86e-194	0.59
chr11-9252	chr11	65419650	65431378	+	848.0	3.603	342.000000	4.07	1.78e-97	0.70
chr9-2288	chr9	91925037	91933876	+	847.9	4.742	522.000000	4.76	1.27e-197	0.61
chr16-3196	chr16	85678391	85687458	+	847.8	4.594	475.000000	4.06	7.65e-157	0.63
chr3-13110	chr3	189010573	189042321	+	847.2	5.520	239.000000	4.10	3.15e-70	0.77
chr11-7477	chr11	393355	418013	+	845.1	4.699	397.000000	4.14	3.31e-133	0.64
chr1-59175	chr1	17215354	17253002	+	844.3	4.567	51.000000	5.34	7.57e-20	0.86
chr10-4438	chr10	4311827	4322790	+	842.2	4.569	403.000000	4.08	9.68e-119	0.65
chr1-2089	chr1	156252065	156266083	+	842.0	4.985	656.000000	4.24	1.94e-204	0.55
chr6-381	chr6	2988857	3000861	+	840.2	5.142	734.000000	4.56	1.11e-263	0.56
chr2-2670	chr2	27579132	27604154	+	839.8	5.177	378.000000	4.72	2.89e-130	0.66
chr7-2191	chr7	150065216	150076877	+	839.5	4.925	504.000000	4.26	2.50e-163	0.61
chr16-1699	chr16	10688719	10695878	+	839.4	3.846	595.000000	4.54	7.04e-204	0.60
chr1-26275	chr1	201429753	201450487	+	838.5	3.839	172.000000	4.09	3.34e-53	0.74
chr8-793	chr8	42751235	42765399	+	837.6	2.995	751.000000	4.43	8.87e-245	0.53
chr14-721	chr14	91975570	91977550	+	835.4	2.941	728.000000	4.14	4.68e-231	0.54
chr2-1591	chr2	220942843	220969169	+	835.1	2.994	436.000000	4.05	1.55e-124	0.64
chr1-47066	chr1	204367019	204386930	+	835.0	3.162	77.000000	4.61	4.35e-33	0.84
chr19-28792	chr19	49977150	50000411	+	834.8	3.244	62.000000	4.28	2.58e-21	0.86
chr1-6359	chr1	204098332	204121352	+	834.6	2.942	451.000000	4.46	6.18e-161	0.62
chr11-29134	chr11	67764067	67778302	+	834.3	1.882	81.000000	4.60	2.38e-31	0.89
chr5-34689	chr5	96259444	96272290	+	833.9	1.821	40.000000	4.29	3.41e-13	0.85
chr5-6843	chr5	131704863	131723970	+	833.5	2.110	319.000000	4.36	8.78e-105	0.70
chr8-13302	chr8	22436452	22463160	+	832.4	3.271	143.000000	4.53	2.40e-52	0.82
chr9-2647	chr9	38047434	38069209	+	832.1	5.369	494.000000	4.04	5.74e-142	0.65
chr17-8063	chr17	73030542	73043970	+	831.9	5.682	386.000000	4.99	8.14e-182	0.68
chr6-4741	chr6	30844699	30851709	+	831.7	5.439	376.000000	4.39	2.24e-120	0.68
chr15-3224	chr15	41099031	41116764	+	831.1	5.705	344.000000	4.14	2.88e-108	0.68
chr9-20278	chr9	136728677	136758205	+	828.7	5.271	81.000000	4.60	4.41e-31	0.81
chr1-7099	chr1	151803449	151813088	+	824.6	5.137	430.000000	5.07	1.38e-166	0.65
chr17-6936	chr17	41465253	41477079	+	823.7	5.224	421.000000	4.26	2.27e-151	0.64
chr1-6665	chr1	155178024	155197420	+	823.7	5.498	442.000000	4.47	1.01e-145	0.64
chr11-12925	chr11	73490013	73499948	+	822.9	5.571	254.000000	5.10	2.50e-118	0.74
chr7-33124	chr7	76002289	76027354	+	822.6	4.561	34.000000	4.85	9.80e-14	0.85
chr14-542	chr14	102552759	102564444	+	822.5	2.651	769.000000	5.36	0.00e+00	0.53
chr2-5238	chr2	33156707	33173213	+	822.2	2.717	298.000000	4.35	1.61e-92	0.73
chr17-20287	chr17	62804199	62812639	+	821.5	2.761	152.000000	4.30	5.21e-45	0.85
chr3-143	chr3	184079604	184081090	+	820.7	3.825	1094.000000	4.42	0.00e+00	0.46
chr17-4965	chr17	54990782	55005260	+	820.2	3.858	501.000000	4.07	4.00e-155	0.62
chr1-17311	chr1	65448384	65469360	+	819.6	4.834	255.000000	4.13	8.06e-75	0.75
chr16-1224	chr16	1823105	1845032	+	818.7	5.137	654.000000	4.33	4.42e-216	0.57
chr1-68258	chr1	150510266	150534473	+	818.6	5.019	40.000000	4.44	5.97e-14	0.88
chr3-33440	chr3	196006078	196015546	+	815.7	4.673	72.000000	5.33	1.57e-28	0.82
chr11-1346	chr11	62554252	62559382	+	815.4	5.495	768.000000	4.64	4.25e-270	0.52
chr17-8419	chr17	8092877	8126934	+	813.5	6.099	375.000000	4.06	6.03e-108	0.67
chr4-64	chr4	775106	786379	+	812.6	6.113	699.000000	4.53	8.79e-237	0.55
chr14-8208	chr14	102430776	102448082	+	812.1	6.415	229.000000	5.32	2.20e-167	0.70
chr9-2206	chr9	109625207	109655753	+	811.9	5.131	529.000000	4.43	1.93e-185	0.58
chr6-9062	chr6	42184856	42195396	+	810.0	5.664	252.000000	4.11	1.50e-78	0.74
chr11-11963	chr11	506025	535360	+	808.2	4.836	274.000000	4.16	1.33e-82	0.73
chr8-10685	chr8	144622863	144641329	+	807.3	5.915	191.000000	4.10	3.96e-66	0.77
chr6-15275	chr6	32805475	32829778	+	806.6	5.722	151.000000	4.66	2.52e-67	0.77
chr22-3157	chr22	42466101	42487506	+	806.2	5.804	268.000000	4.37	3.38e-83	0.75
chr6-4027	chr6	36088414	36099260	+	804.8	5.093	406.000000	4.37	1.27e-126	0.66
chr5-9003	chr5	179222276	179234386	+	804.5	4.540	256.000000	4.64	7.59e-92	0.72
chr16-18516	chr16	56821762	56848816	+	801.6	4.538	99.000000	4.09	8.69e-32	0.82
chr1-30900	chr1	154928072	154935023	+	801.4	4.634	142.000000	4.08	6.51e-48	0.81
chr10-22295	chr10	21805413	21823936	+	801.1	4.514	82.000000	4.12	1.55e-24	0.81
chr1-8670	chr1	153599123	153607147	+	800.5	3.801	392.000000	4.16	5.89e-117	0.67
chr17-13968	chr17	7284270	7308588	+	799.8	3.711	241.000000	5.81	5.82e-127	0.72
chr2-13411	chr2	241499559	241508530	+	798.8	2.168	165.000000	4.03	1.58e-85	0.80
chr12-36720	chr12	131322849	131357461	+	798.0	2.491	44.000000	4.02	9.47e-16	0.86
chr9-9833	chr9	136343572	136351552	+	797.7	3.055	219.000000	6.02	4.48e-109	0.74
chr20-4496	chr20	5092809	5108482	+	797.7	3.219	337.000000	4.60	1.68e-108	0.69
chr14-262	chr14	81685918	81687932	+	797.6	2.852	856.000000	4.67	2.56e-305	0.53
chr14-2835	chr14	104313067	104322674	+	797.5	2.424	474.000000	4.60	6.93e-168	0.61
chr1-42561	chr1	29556866	29610511	+	796.8	2.046	90.000000	6.52	4.88e-57	0.81
chr14-8551	chr14	24604662	24617242	+	795.4	2.441	219.000000	4.12	2.99e-70	0.76
chr17-4385	chr17	56591532	56609433	+	794.5	3.248	529.000000	4.19	2.04e-159	0.63
chr3-466	chr3	135914258	135916139	+	794.4	3.449	926.000000	4.13	1.40e-284	0.50
chr12-2035	chr12	120729630	120740983	+	794.3	3.519	637.000000	4.50	1.13e-259	0.60
chr6-3610	chr6	26224346	26241459	+	794.2	3.359	425.000000	4.21	7.55e-153	0.64
chr6-7578	chr6	33377539	33393572	+	793.2	3.366	287.000000	4.54	2.83e-108	0.72
chr1-682	chr1	201979046	201988600	+	791.7	3.009	821.000000	4.12	3.41e-249	0.54
chr1-5311	chr1	244614494	244625286	+	791.1	3.326	486.000000	4.03	5.55e-149	0.62
chr7-26707	chr7	2387303	2395045	+	791.0	3.587	49.000000	4.50	3.08e-19	0.85
chr20-8749	chr20	30134604	30161858	+	790.5	4.175	173.000000	5.37	1.27e-75	0.78
chr11-4397	chr11	130029479	130040751	+	789.1	4.288	528.000000	4.28	6.35e-195	0.65
chr1-4439	chr1	151512116	151520442	+	788.9	3.732	520.000000	4.11	8.01e-163	0.64
chr10-31607	chr10	95870829	95893753	+	788.2	3.502	48.000000	4.09	9.13e-16	0.88
chr17-21279	chr17	79779305	79800041	+	787.6	3.831	142.000000	4.06	1.43e-42	0.80
chr21-615	chr21	43933756	43945460	+	786.4	3.936	525.000000	4.10	2.74e-151	0.60
chr3-309	chr3	196466687	196467934	+	785.2	3.655	984.000000	4.57	0.00e+00	0.42
chr11-449	chr11	66138372	66140196	+	784.7	4.360	919.000000	4.41	1.55e-312	0.51
chr22-11623	chr22	37988307	38005446	+	784.6	4.180	67.000000	8.82	7.48e-38	0.85
chr11-9846	chr11	17003697	17043783	+	783.8	4.272	325.000000	4.06	3.79e-94	0.68
chr17-19477	chr17	46100943	46126563	+	783.2	3.791	160.000000	4.21	9.81e-49	0.77
chr9-7692	chr9	116162762	116173848	+	782.3	3.644	273.000000	4.05	5.71e-79	0.73
chr14-848	chr14	103799535	103801535	+	780.7	3.660	707.000000	4.07	9.22e-212	0.55
chr7-12038	chr7	8293522	8302333	+	780.4	3.623	160.000000	5.34	3.37e-66	0.82
chr17-20042	chr17	43653786	43662907	+	779.6	3.484	154.000000	4.41	2.65e-49	0.79
chr17-12628	chr17	30668339	30677916	+	779.3	4.553	269.000000	5.55	3.69e-117	0.71
chr14-2284	chr14	39638852	39645287	+	778.4	4.167	521.000000	4.81	2.97e-191	0.61
chr10-65	chr10	70090971	70092621	+	777.9	3.448	1030.000000	4.18	0.00e+00	0.50
chr19-13967	chr19	45168718	45206067	+	777.8	4.774	170.000000	4.44	3.10e-55	0.80
chr5-3881	chr5	166342038	166354817	+	777.3	4.967	441.000000	4.28	7.92e-147	0.66
chr9-97	chr9	112968855	112970490	+	774.7	5.734	968.000000	4.04	4.83e-294	0.49
chr1-861	chr1	226249215	226251358	+	774.5	5.393	791.000000	4.29	7.42e-262	0.54
chr3-19052	chr3	72787880	72796823	+	774.3	5.937	157.000000	5.08	6.43e-64	0.78
chr12-6681	chr12	56390315	56408237	+	771.5	6.499	374.000000	4.43	2.26e-132	0.69
chr10-3077	chr10	76994438	77005915	+	770.4	6.485	484.000000	4.13	7.36e-144	0.62
chr11-35209	chr11	47264605	47292189	+	768.6	5.090	58.000000	4.39	1.20e-20	0.85
chr5-419	chr5	150536607	150544509	+	768.3	5.437	766.000000	4.43	1.17e-251	0.52
chr12-2108	chr12	116864825	116872754	+	766.8	5.422	630.000000	4.07	1.23e-183	0.57
chr12-1166	chr12	49453417	49464342	+	765.7	4.440	726.000000	4.14	2.86e-221	0.55
chr3-1525	chr3	178865296	178867152	+	765.2	4.261	706.000000	4.16	6.06e-224	0.55
chr9-1770	chr9	37466123	37486605	+	765.2	3.665	570.000000	4.04	3.37e-163	0.59
chr19-23656	chr19	50073614	50095375	+	764.4	3.653	88.000000	4.64	1.55e-37	0.81
chr1-13764	chr1	160982958	160991749	+	764.2	3.358	302.000000	4.07	6.63e-93	0.70
chr12-6621	chr12	50214973	50222234	+	763.2	2.915	376.000000	4.20	1.63e-121	0.64
chr3-35997	chr3	11800992	11812945	+	762.4	2.891	63.000000	4.53	4.44e-26	0.85
chr1-10721	chr1	153917974	153931166	+	761.8	3.719	352.000000	4.28	4.48e-132	0.68
chr19-20005	chr19	47625805	47656627	+	761.5	3.506	113.000000	4.48	1.53e-37	0.82
chr3-800	chr3	196668396	196670039	+	760.5	4.901	828.000000	4.23	1.28e-256	0.52
chr12-18673	chr12	849234	862229	+	760.3	4.496	133.000000	4.51	6.10e-49	0.81
chr9-671	chr9	139376915	139379122	+	759.8	4.654	735.000000	4.14	7.05e-240	0.56
chr10-5374	chr10	75005910	75013100	+	758.2	4.359	362.000000	4.95	2.46e-145	0.67
chr16-32	chr16	85524985	85526233	+	757.9	4.254	1197.000000	4.15	0.00e+00	0.42
chr9-1819	chr9	131788483	131799579	+	755.0	3.893	566.000000	4.76	3.28e-209	0.59
chr6-7050	chr6	21587642	21595750	+	754.9	4.704	301.000000	4.74	8.18e-102	0.71
chr17-15085	chr17	26960711	26972799	+	753.7	4.919	221.000000	4.05	9.40e-70	0.74
